time;V(Net-_D1-K_);V(Net-_U2-+_);
0.151522;1.74374;0.00447949;
0.151542;1.74304;0.0875015;
0.151562;1.74235;0.170359;
0.151582;1.74165;0.25305;
0.151602;1.74095;0.335577;
0.151622;1.74026;0.417938;
0.151642;1.73956;0.500135;
0.151662;1.73887;0.582167;
0.151682;1.73817;0.664036;
0.151702;1.73748;0.745741;
0.151722;1.73678;0.827283;
0.151742;1.73609;0.908661;
0.151762;1.73539;0.989878;
0.151782;1.7347;1.07093;
0.151802;1.734;1.15182;
0.151822;1.73331;1.23255;
0.151842;1.73262;1.31312;
0.151862;1.73192;1.39353;
0.151882;1.73123;1.47378;
0.151902;1.73054;1.55387;
0.151922;1.72985;1.63379;
0.151942;1.72916;1.71356;
0.151962;1.72847;1.79317;
0.151982;1.72779;1.87262;
0.152;1.72721;1.9424;
0.152;1.72721;1.94345;
0.152;1.7272;1.94521;
0.152001;1.72719;1.94709;
0.152001;1.72718;1.94732;
0.152001;1.72717;1.94667;
0.152001;1.72717;1.94545;
0.152002;1.72716;1.94346;
0.152002;1.72714;1.94028;
0.152003;1.7271;1.93463;
0.152006;1.72702;1.92346;
0.152009;1.76867;1.91155;
0.152011;1.86283;1.90259;
0.152013;1.96805;1.89324;
0.152015;2.00598;1.8843;
0.152018;2.00586;1.87117;
0.15202;2.00576;1.86096;
0.152023;2.00566;1.85083;
0.152027;2.00547;1.83059;
0.152037;2.00508;1.79012;
0.152053;2.00441;1.7194;
0.152068;2.00379;1.65266;
0.152084;2.00317;1.58573;
0.1521;2.00254;1.51707;
0.15212;2.00173;1.43063;
0.15214;2.00093;1.34437;
0.15216;2.00013;1.25828;
0.15218;1.99933;1.17236;
0.1522;1.99853;1.08661;
0.15222;1.99774;1.00103;
0.15224;1.99694;0.915629;
0.15226;1.99614;0.830395;
0.15228;1.99534;0.745331;
0.1523;1.99454;0.660437;
0.15232;1.99374;0.575712;
0.15234;1.99295;0.491157;
0.15236;1.99215;0.406771;
0.15238;1.99135;0.322553;
0.1524;1.99056;0.238504;
0.15242;1.98976;0.154623;
0.15244;1.98896;0.0709093;
0.15246;1.98817;-0.0126371;
0.15248;1.98737;-0.0960166;
0.1525;1.98658;-0.179229;
0.15252;1.98578;-0.262276;
0.15254;1.98499;-0.345157;
0.15256;1.9842;-0.427872;
0.15258;1.9834;-0.510421;
0.1526;1.98261;-0.592806;
0.15262;1.98182;-0.675026;
0.15264;1.98102;-0.757082;
0.15266;1.98023;-0.838974;
0.15268;1.97944;-0.920703;
0.1527;1.97865;-1.00227;
0.15272;1.97786;-1.08367;
0.15274;1.97707;-1.16491;
0.15276;1.97628;-1.24599;
0.15278;1.97549;-1.3269;
0.1528;1.9747;-1.40765;
0.15282;1.97391;-1.48825;
0.15284;1.97312;-1.56868;
0.15286;1.97233;-1.64895;
0.15288;1.97154;-1.72906;
0.1529;1.97075;-1.80901;
0.15292;1.96996;-1.8888;
0.15294;1.96917;-1.96843;
0.15296;1.96839;-2.0479;
0.15298;1.9676;-2.12721;
0.153;1.96681;-2.20637;
0.153001;1.96676;-2.21214;
0.153001;1.96675;-2.21318;
0.153001;1.96674;-2.21494;
0.153002;1.96673;-2.21682;
0.153002;1.96672;-2.21705;
0.153002;1.96671;-2.21639;
0.153002;1.96671;-2.21518;
0.153003;1.96669;-2.21319;
0.153003;1.96667;-2.21;
0.153004;1.96662;-2.20433;
0.153007;1.96652;-2.19315;
0.153012;1.96632;-2.17074;
0.153022;1.96591;-2.126;
0.153042;1.96513;-2.03871;
0.153062;1.96434;-1.95161;
0.153082;1.96356;-1.86467;
0.153102;1.96277;-1.77792;
0.153122;1.96199;-1.69133;
0.153142;1.9612;-1.60493;
0.153162;1.96042;-1.51868;
0.153182;1.95963;-1.43262;
0.153202;1.95885;-1.34672;
0.153222;1.95807;-1.261;
0.153242;1.95728;-1.17545;
0.153262;1.9565;-1.09007;
0.153282;1.95572;-1.00486;
0.153302;1.95494;-0.91982;
0.153322;1.95415;-0.834948;
0.153342;1.95337;-0.75025;
0.153362;1.95259;-0.665717;
0.153382;1.95181;-0.581356;
0.153402;1.95103;-0.497161;
0.153422;1.95025;-0.413137;
0.153442;1.94947;-0.329278;
0.153462;1.94869;-0.24559;
0.153482;1.94791;-0.162066;
0.153502;1.94713;-0.0787114;
0.153522;1.94635;0.00447878;
0.153542;1.94557;0.0875008;
0.153562;1.9448;0.170359;
0.153582;1.94402;0.253049;
0.153602;1.94324;0.335576;
0.153622;1.94246;0.417937;
0.153642;1.94169;0.500134;
0.153662;1.94091;0.582166;
0.153682;1.94013;0.664036;
0.153702;1.93936;0.74574;
0.153722;1.93858;0.827282;
0.153742;1.93781;0.908661;
0.153762;1.93703;0.989877;
0.153782;1.93626;1.07093;
0.153802;1.93548;1.15182;
0.153822;1.93471;1.23255;
0.153842;1.93394;1.31312;
0.153862;1.93316;1.39353;
0.153882;1.93239;1.47378;
0.153902;1.93162;1.55386;
0.153922;1.93084;1.63379;
0.153942;1.93007;1.71356;
0.153962;1.9293;1.79317;
0.153982;1.92853;1.87262;
0.154;1.92785;1.9424;
0.154;1.92785;1.94344;
0.154;1.92784;1.94521;
0.154001;1.92782;1.94709;
0.154001;1.92781;1.94732;
0.154001;1.92781;1.94666;
0.154001;1.9278;1.94545;
0.154002;1.92779;1.94346;
0.154002;1.92776;1.94028;
0.154003;1.92772;1.93463;
0.154006;1.92762;1.92346;
0.154011;1.92742;1.9011;
0.154021;1.92702;1.85644;
0.154041;1.92625;1.76932;
0.154061;1.92548;1.68239;
0.154081;1.92471;1.59561;
0.154101;1.92394;1.50903;
0.154121;1.92317;1.4226;
0.154141;1.92241;1.33636;
0.154161;1.92164;1.25028;
0.154181;1.92087;1.16438;
0.154201;1.9201;1.07864;
0.154221;1.91933;0.993088;
0.154241;1.91856;0.907695;
0.154261;1.9178;0.82248;
0.154281;1.91703;0.737429;
0.154301;1.91626;0.652553;
0.154321;1.9155;0.567842;
0.154341;1.91473;0.483305;
0.154361;1.91397;0.398933;
0.154381;1.9132;0.314733;
0.154401;1.91243;0.230697;
0.154421;1.91167;0.146833;
0.154441;1.91091;0.0631337;
0.154461;1.91014;-0.0203959;
0.154481;1.90938;-0.103761;
0.154501;1.90861;-0.186957;
0.154521;1.90785;-0.269989;
0.154541;1.90709;-0.352854;
0.154561;1.90632;-0.435554;
0.154581;1.90556;-0.518088;
0.154601;1.9048;-0.600458;
0.154621;1.90404;-0.682662;
0.154641;1.90328;-0.764704;
0.154661;1.90252;-0.84658;
0.154681;1.90175;-0.928293;
0.154701;1.90099;-1.00984;
0.154721;1.90023;-1.09123;
0.154741;1.89947;-1.17245;
0.154761;1.89871;-1.25352;
0.154781;1.89796;-1.33442;
0.154801;1.8972;-1.41515;
0.154821;1.89644;-1.49573;
0.154841;1.89568;-1.57615;
0.154861;1.89492;-1.6564;
0.154881;1.89416;-1.7365;
0.154901;1.89341;-1.81643;
0.154921;1.89265;-1.89621;
0.154941;1.89189;-1.97582;
0.154961;1.89113;-2.05528;
0.154981;1.89038;-2.13458;
0.155001;1.88964;-2.21214;
0.155001;1.88963;-2.21318;
0.155001;1.88963;-2.21494;
0.155002;1.88961;-2.21682;
0.155002;1.8896;-2.21705;
0.155002;1.8896;-2.21639;
0.155002;1.88959;-2.21518;
0.155003;1.88958;-2.21319;
0.155003;1.88955;-2.21;
0.155004;1.88951;-2.20434;
0.155007;1.88941;-2.19315;
0.155012;1.88922;-2.17075;
0.155022;1.88883;-2.126;
0.155042;1.88807;-2.03871;
0.155062;1.88732;-1.95161;
0.155082;1.88656;-1.86467;
0.155102;1.88581;-1.77792;
0.155122;1.88506;-1.69133;
0.155142;1.8843;-1.60493;
0.155162;1.88355;-1.51868;
0.155182;1.88279;-1.43262;
0.155202;1.88204;-1.34672;
0.155222;1.88129;-1.261;
0.155242;1.88054;-1.17545;
0.155262;1.87978;-1.09007;
0.155282;1.87903;-1.00486;
0.155302;1.87828;-0.91982;
0.155322;1.87753;-0.834948;
0.155342;1.87678;-0.75025;
0.155362;1.87603;-0.665717;
0.155382;1.87528;-0.581357;
0.155402;1.87453;-0.497162;
0.155422;1.87378;-0.413138;
0.155442;1.87303;-0.329279;
0.155462;1.87228;-0.245591;
0.155482;1.87153;-0.162067;
0.155502;1.87078;-0.0787121;
0.155522;1.87003;0.00447814;
0.155542;1.86929;0.0875001;
0.155562;1.86854;0.170358;
0.155582;1.86779;0.253049;
0.155602;1.86705;0.335576;
0.155622;1.8663;0.417936;
0.155642;1.86555;0.500134;
0.155662;1.86481;0.582166;
0.155682;1.86406;0.664035;
0.155702;1.86331;0.745739;
0.155722;1.86257;0.827282;
0.155742;1.86182;0.90866;
0.155762;1.86108;0.989877;
0.155782;1.86034;1.07093;
0.155802;1.85959;1.15182;
0.155822;1.85885;1.23255;
0.155842;1.85811;1.31312;
0.155862;1.85736;1.39353;
0.155882;1.85662;1.47378;
0.155902;1.85588;1.55386;
0.155922;1.85513;1.63379;
0.155942;1.85439;1.71356;
0.155962;1.85365;1.79317;
0.155982;1.85291;1.87262;
0.156;1.85226;1.9424;
0.156;1.85226;1.94344;
0.156;1.85225;1.94521;
0.156001;1.85224;1.94709;
0.156001;1.85223;1.94732;
0.156001;1.85222;1.94666;
0.156001;1.85222;1.94545;
0.156002;1.85221;1.94346;
0.156002;1.85218;1.94028;
0.156003;1.85214;1.93463;
0.156006;1.85204;1.92346;
0.156011;1.85185;1.9011;
0.156021;1.85148;1.85644;
0.156041;1.85073;1.76932;
0.156061;1.84998;1.68238;
0.156081;1.84924;1.59561;
0.156101;1.8485;1.50902;
0.156121;1.84777;1.4226;
0.156141;1.84703;1.33636;
0.156161;1.84629;1.25028;
0.156181;1.84555;1.16438;
0.156201;1.84481;1.07864;
0.156221;1.84407;0.993087;
0.156241;1.84334;0.907695;
0.156261;1.8426;0.822479;
0.156281;1.84186;0.737428;
0.156301;1.84113;0.652553;
0.156321;1.84039;0.567842;
0.156341;1.83965;0.483304;
0.156361;1.83892;0.398932;
0.156381;1.83818;0.314732;
0.156401;1.83745;0.230697;
0.156421;1.83671;0.146833;
0.156441;1.83598;0.0631331;
0.156461;1.83524;-0.0203965;
0.156481;1.83451;-0.103762;
0.156501;1.83378;-0.186958;
0.156521;1.83304;-0.26999;
0.156541;1.83231;-0.352854;
0.156561;1.83158;-0.435555;
0.156581;1.83084;-0.518088;
0.156601;1.83011;-0.600459;
0.156621;1.82938;-0.682663;
0.156641;1.82865;-0.764704;
0.156661;1.82792;-0.84658;
0.156681;1.82719;-0.928294;
0.156701;1.82646;-1.00984;
0.156721;1.82573;-1.09123;
0.156741;1.82499;-1.17245;
0.156761;1.82427;-1.25352;
0.156781;1.82354;-1.33442;
0.156801;1.82281;-1.41515;
0.156821;1.82208;-1.49573;
0.156841;1.82135;-1.57615;
0.156861;1.82062;-1.6564;
0.156881;1.81989;-1.7365;
0.156901;1.81916;-1.81643;
0.156921;1.81844;-1.89621;
0.156941;1.81771;-1.97582;
0.156961;1.81698;-2.05528;
0.156981;1.81626;-2.13458;
0.157001;1.81554;-2.21214;
0.157001;1.81554;-2.21318;
0.157001;1.81553;-2.21494;
0.157002;1.81552;-2.21682;
0.157002;1.81551;-2.21705;
0.157002;1.8155;-2.21639;
0.157002;1.8155;-2.21518;
0.157003;1.81549;-2.21319;
0.157003;1.81546;-2.21;
0.157004;1.81542;-2.20434;
0.157007;1.81532;-2.19315;
0.157012;1.81514;-2.17075;
0.157022;1.81477;-2.126;
0.157042;1.81404;-2.03871;
0.157062;1.81332;-1.95161;
0.157082;1.81259;-1.86468;
0.157102;1.81187;-1.77792;
0.157122;1.81114;-1.69133;
0.157142;1.81042;-1.60493;
0.157162;1.80969;-1.51868;
0.157182;1.80897;-1.43262;
0.157202;1.80825;-1.34672;
0.157222;1.80752;-1.261;
0.157242;1.8068;-1.17545;
0.157262;1.80608;-1.09007;
0.157282;1.80535;-1.00486;
0.157302;1.80463;-0.919821;
0.157322;1.80391;-0.834949;
0.157342;1.80319;-0.750251;
0.157362;1.80247;-0.665718;
0.157382;1.80175;-0.581357;
0.157402;1.80103;-0.497162;
0.157422;1.80031;-0.413138;
0.157442;1.79959;-0.32928;
0.157462;1.79887;-0.245591;
0.157482;1.79815;-0.162067;
0.157502;1.79743;-0.0787126;
0.157522;1.79671;0.00447762;
0.157542;1.79599;0.0874996;
0.157562;1.79527;0.170358;
0.157582;1.79456;0.253048;
0.157602;1.79384;0.335575;
0.157622;1.79312;0.417936;
0.157642;1.7924;0.500133;
0.157662;1.79169;0.582165;
0.157682;1.79097;0.664034;
0.157702;1.79025;0.745739;
0.157722;1.78954;0.827281;
0.157742;1.78882;0.90866;
0.157762;1.78811;0.989876;
0.157782;1.78739;1.07093;
0.157802;1.78668;1.15182;
0.157822;1.78596;1.23255;
0.157842;1.78525;1.31312;
0.157862;1.78453;1.39353;
0.157882;1.78382;1.47378;
0.157902;1.78311;1.55386;
0.157922;1.78239;1.63379;
0.157942;1.78168;1.71356;
0.157962;1.78097;1.79317;
0.157982;1.78026;1.87261;
0.158;1.77965;1.9424;
0.158;1.77965;1.94344;
0.158;1.77964;1.94521;
0.158001;1.77963;1.94709;
0.158001;1.77962;1.94732;
0.158001;1.77961;1.94666;
0.158001;1.77961;1.94545;
0.158002;1.7796;1.94346;
0.158002;1.77957;1.94028;
0.158003;1.77953;1.93463;
0.158006;1.77944;1.92346;
0.158011;1.77927;1.9011;
0.158021;1.77891;1.85644;
0.158038;1.77832;1.78274;
0.158057;1.77765;1.70294;
0.158077;1.77692;1.61613;
0.158097;1.77619;1.5295;
0.158117;1.77548;1.44303;
0.158137;1.77477;1.35675;
0.158157;1.77406;1.27063;
0.158177;1.77335;1.18469;
0.158197;1.77264;1.09891;
0.158217;1.77193;1.01332;
0.158237;1.77123;0.927883;
0.158257;1.77052;0.842627;
0.158277;1.76981;0.757536;
0.158297;1.7691;0.67262;
0.158317;1.76839;0.587869;
0.158337;1.76769;0.503291;
0.158357;1.76698;0.418879;
0.158377;1.76627;0.334639;
0.158397;1.76557;0.250564;
0.158417;1.76486;0.16666;
0.158437;1.76416;0.0829211;
0.158457;1.76345;-0.000648026;
0.158477;1.76274;-0.0840526;
0.158497;1.76204;-0.167288;
0.158517;1.76133;-0.25036;
0.158537;1.76063;-0.333263;
0.158557;1.75993;-0.416003;
0.158577;1.75922;-0.498576;
0.158597;1.75852;-0.580985;
0.158617;1.75782;-0.663228;
0.158637;1.75711;-0.745308;
0.158657;1.75641;-0.827223;
0.158677;1.75571;-0.908975;
0.158697;1.75501;-0.990563;
0.158717;1.7543;-1.07199;
0.158737;1.7536;-1.15325;
0.158757;1.7529;-1.23435;
0.158777;1.7522;-1.31529;
0.158797;1.7515;-1.39607;
0.158817;1.7508;-1.47668;
0.158837;1.7501;-1.55714;
0.158857;1.7494;-1.63743;
0.158877;1.7487;-1.71756;
0.158897;1.748;-1.79753;
0.158917;1.7473;-1.87735;
0.158937;1.7466;-1.957;
0.158957;1.7459;-2.0365;
0.158977;1.7452;-2.11583;
0.158997;1.74451;-2.19501;
0.159001;1.74436;-2.21214;
0.159001;1.74435;-2.21318;
0.159001;1.74435;-2.21494;
0.159002;1.74433;-2.21682;
0.159002;1.74432;-2.21705;
0.159002;1.74432;-2.21639;
0.159002;1.74431;-2.21518;
0.159003;1.7443;-2.21319;
0.159003;1.74428;-2.21;
0.159004;1.74423;-2.20434;
0.159007;1.74414;-2.19315;
0.159012;1.74397;-2.17075;
0.159022;1.74361;-2.126;
0.159042;1.74291;-2.03871;
0.159062;1.74221;-1.95161;
0.159082;1.74152;-1.86468;
0.159102;1.74082;-1.77792;
0.159122;1.74013;-1.69133;
0.159142;1.73943;-1.60493;
0.159162;1.73873;-1.51868;
0.159182;1.73804;-1.43262;
0.159202;1.73734;-1.34672;
0.159222;1.73665;-1.261;
0.159242;1.73595;-1.17545;
0.159262;1.73526;-1.09007;
0.159282;1.73457;-1.00486;
0.159302;1.73387;-0.919821;
0.159322;1.73318;-0.834949;
0.159342;1.73249;-0.750251;
0.159362;1.73179;-0.665718;
0.159382;1.7311;-0.581358;
0.159402;1.73041;-0.497163;
0.159422;1.72972;-0.413139;
0.159442;1.72902;-0.32928;
0.159462;1.72833;-0.245591;
0.159482;1.72764;-0.162068;
0.159502;1.72695;-0.078713;
0.159522;1.72626;0.00447721;
0.159542;1.72557;0.0874992;
0.159562;1.72488;0.170357;
0.159582;1.72419;0.253048;
0.159602;1.7235;0.335575;
0.159622;1.72281;0.417935;
0.159642;1.72212;0.500133;
0.159662;1.72143;0.582165;
0.159682;1.72074;0.664034;
0.159702;1.72006;0.745739;
0.159722;1.71937;0.827281;
0.159742;1.71868;0.908659;
0.159762;1.71799;0.989876;
0.159782;1.71731;1.07093;
0.159802;1.71662;1.15182;
0.159822;1.71593;1.23255;
0.159842;1.71525;1.31312;
0.159862;1.71456;1.39353;
0.159882;1.71388;1.47378;
0.159902;1.71319;1.55386;
0.159922;1.71251;1.63379;
0.159942;1.71182;1.71356;
0.159962;1.71114;1.79317;
0.159982;1.71047;1.87261;
0.16;1.70991;1.9424;
0.16;1.7099;1.94344;
0.16;1.7099;1.94521;
0.160001;1.70988;1.94709;
0.160001;1.70988;1.94732;
0.160001;1.70987;1.94666;
0.160001;1.70987;1.94545;
0.160002;1.70986;1.94346;
0.160002;1.70984;1.94028;
0.160003;1.7169;1.93563;
0.160004;1.7483;1.93147;
0.160005;1.81184;1.92724;
0.160006;1.89884;1.92261;
0.160008;2.03465;1.91336;
0.160012;2.1049;1.89896;
0.160015;2.10476;1.88521;
0.160018;2.1046;1.87021;
0.160024;2.10433;1.84363;
0.160036;2.10383;1.79424;
0.160045;2.10343;1.75294;
0.160055;2.10302;1.71058;
0.160067;2.10253;1.65969;
0.160087;2.10169;1.57297;
0.160107;2.10084;1.48642;
0.160127;2.1;1.40005;
0.160147;2.09916;1.31385;
0.160167;2.09833;1.22782;
0.160187;2.09749;1.14196;
0.160207;2.09665;1.05627;
0.160227;2.09581;0.970757;
0.160247;2.09497;0.885412;
0.160267;2.09413;0.800239;
0.160287;2.0933;0.715235;
0.160307;2.09246;0.630401;
0.160327;2.09162;0.545737;
0.160347;2.09079;0.461241;
0.160367;2.08995;0.376915;
0.160387;2.08911;0.292757;
0.160407;2.08828;0.208768;
0.160427;2.08744;0.124946;
0.160447;2.08661;0.0412913;
0.160467;2.08577;-0.042196;
0.160487;2.08494;-0.125516;
0.160507;2.08411;-0.20867;
0.160527;2.08327;-0.291658;
0.160547;2.08244;-0.37448;
0.160567;2.08161;-0.457136;
0.160587;2.08077;-0.539628;
0.160607;2.07994;-0.621954;
0.160627;2.07911;-0.704116;
0.160647;2.07828;-0.786114;
0.160667;2.07745;-0.867948;
0.160687;2.07662;-0.949618;
0.160707;2.07579;-1.03113;
0.160727;2.07496;-1.11247;
0.160747;2.07413;-1.19365;
0.160767;2.0733;-1.27467;
0.160787;2.07247;-1.35553;
0.160807;2.07164;-1.43622;
0.160827;2.07081;-1.51676;
0.160847;2.06998;-1.59713;
0.160867;2.06915;-1.67735;
0.160887;2.06833;-1.7574;
0.160907;2.0675;-1.83729;
0.160927;2.06667;-1.91703;
0.160947;2.06585;-1.9966;
0.160967;2.06502;-2.07602;
0.160987;2.06419;-2.15527;
0.161001;2.0636;-2.21214;
0.161001;2.0636;-2.21318;
0.161001;2.06359;-2.21494;
0.161002;2.06357;-2.21682;
0.161002;2.06356;-2.21705;
0.161002;2.06356;-2.21639;
0.161002;2.06355;-2.21518;
0.161003;2.06354;-2.21319;
0.161003;2.06351;-2.21;
0.161004;2.06346;-2.20434;
0.161007;2.06335;-2.19315;
0.161012;2.06314;-2.17075;
0.161022;2.06272;-2.126;
0.161042;2.06189;-2.03871;
0.161062;2.06107;-1.95161;
0.161082;2.06024;-1.86468;
0.161102;2.05942;-1.77792;
0.161122;2.0586;-1.69133;
0.161142;2.05777;-1.60493;
0.161162;2.05695;-1.51868;
0.161182;2.05613;-1.43262;
0.161202;2.0553;-1.34672;
0.161222;2.05448;-1.261;
0.161242;2.05366;-1.17545;
0.161262;2.05284;-1.09007;
0.161282;2.05202;-1.00486;
0.161302;2.0512;-0.919822;
0.161322;2.05038;-0.83495;
0.161342;2.04956;-0.750251;
0.161362;2.04874;-0.665718;
0.161382;2.04792;-0.581358;
0.161402;2.0471;-0.497163;
0.161422;2.04628;-0.413139;
0.161442;2.04546;-0.32928;
0.161462;2.04465;-0.245592;
0.161482;2.04383;-0.162068;
0.161502;2.04301;-0.0787133;
0.161522;2.04219;0.00447691;
0.161542;2.04138;0.0874989;
0.161562;2.04056;0.170357;
0.161582;2.03974;0.253048;
0.161602;2.03893;0.335575;
0.161622;2.03811;0.417935;
0.161642;2.0373;0.500133;
0.161662;2.03648;0.582165;
0.161682;2.03567;0.664034;
0.161702;2.03485;0.745738;
0.161722;2.03404;0.827281;
0.161742;2.03323;0.908659;
0.161762;2.03241;0.989876;
0.161782;2.0316;1.07093;
0.161802;2.03079;1.15182;
0.161822;2.02998;1.23255;
0.161842;2.02916;1.31312;
0.161862;2.02835;1.39353;
0.161882;2.02754;1.47378;
0.161902;2.02673;1.55386;
0.161922;2.02592;1.63379;
0.161942;2.02511;1.71356;
0.161962;2.0243;1.79317;
0.161982;2.02349;1.87261;
0.162;2.02278;1.9424;
0.162;2.02277;1.94344;
0.162;2.02277;1.94521;
0.162001;2.02275;1.94709;
0.162001;2.02274;1.94732;
0.162001;2.02274;1.94666;
0.162001;2.02273;1.94545;
0.162002;2.02272;1.94346;
0.162002;2.02269;1.94028;
0.162003;2.02264;1.93463;
0.162006;2.02253;1.92346;
0.162011;2.02233;1.9011;
0.162021;2.02191;1.85644;
0.162041;2.0211;1.76932;
0.162061;2.0203;1.68238;
0.162081;2.01949;1.59561;
0.162101;2.01868;1.50902;
0.162121;2.01787;1.4226;
0.162141;2.01707;1.33636;
0.162161;2.01626;1.25028;
0.162181;2.01545;1.16438;
0.162201;2.01465;1.07864;
0.162221;2.01384;0.993086;
0.162241;2.01304;0.907694;
0.162261;2.01223;0.822478;
0.162281;2.01143;0.737427;
0.162301;2.01062;0.652551;
0.162321;2.00982;0.567841;
0.162341;2.00901;0.483303;
0.162361;2.00821;0.398931;
0.162381;2.00741;0.314731;
0.162401;2.00661;0.230696;
0.162421;2.0058;0.146831;
0.162441;2.005;0.063132;
0.162461;2.0042;-0.0203976;
0.162481;2.0034;-0.103763;
0.162501;2.0026;-0.186959;
0.162521;2.00179;-0.269991;
0.162541;2.00099;-0.352855;
0.162561;2.00019;-0.435556;
0.162581;1.99939;-0.51809;
0.162601;1.99859;-0.60046;
0.162621;1.9978;-0.682664;
0.162641;1.997;-0.764705;
0.162661;1.9962;-0.846581;
0.162681;1.9954;-0.928295;
0.162701;1.9946;-1.00984;
0.162721;1.9938;-1.09123;
0.162741;1.99301;-1.17246;
0.162761;1.99221;-1.25352;
0.162781;1.99141;-1.33442;
0.162801;1.99062;-1.41516;
0.162821;1.98982;-1.49573;
0.162841;1.98902;-1.57615;
0.162861;1.98823;-1.6564;
0.162881;1.98743;-1.7365;
0.162901;1.98664;-1.81643;
0.162921;1.98584;-1.89621;
0.162941;1.98505;-1.97582;
0.162961;1.98426;-2.05528;
0.162981;1.98346;-2.13458;
0.163001;1.98269;-2.21214;
0.163001;1.98268;-2.21318;
0.163001;1.98267;-2.21494;
0.163002;1.98266;-2.21682;
0.163002;1.98265;-2.21705;
0.163002;1.98264;-2.21639;
0.163002;1.98264;-2.21518;
0.163003;1.98262;-2.21319;
0.163003;1.9826;-2.21;
0.163004;1.98255;-2.20434;
0.163007;1.98245;-2.19315;
0.163012;1.98224;-2.17075;
0.163022;1.98184;-2.126;
0.163042;1.98104;-2.03871;
0.163062;1.98025;-1.95161;
0.163082;1.97946;-1.86468;
0.163102;1.97867;-1.77792;
0.163122;1.97788;-1.69133;
0.163142;1.97709;-1.60493;
0.163162;1.9763;-1.51868;
0.163182;1.97551;-1.43262;
0.163202;1.97472;-1.34672;
0.163222;1.97393;-1.261;
0.163242;1.97314;-1.17545;
0.163262;1.97235;-1.09007;
0.163282;1.97156;-1.00486;
0.163302;1.97077;-0.919822;
0.163322;1.96998;-0.83495;
0.163342;1.96919;-0.750252;
0.163362;1.96841;-0.665719;
0.163382;1.96762;-0.581358;
0.163402;1.96683;-0.497163;
0.163422;1.96605;-0.413139;
0.163442;1.96526;-0.329281;
0.163462;1.96447;-0.245592;
0.163482;1.96369;-0.162068;
0.163502;1.9629;-0.0787136;
0.163522;1.96212;0.00447661;
0.163542;1.96133;0.0874986;
0.163562;1.96055;0.170357;
0.163582;1.95976;0.253047;
0.163602;1.95898;0.335574;
0.163622;1.9582;0.417935;
0.163642;1.95741;0.500132;
0.163662;1.95663;0.582164;
0.163682;1.95585;0.664033;
0.163702;1.95507;0.745738;
0.163722;1.95428;0.82728;
0.163742;1.9535;0.908659;
0.163762;1.95272;0.989875;
0.163782;1.95194;1.07093;
0.163802;1.95116;1.15182;
0.163822;1.95038;1.23255;
0.163842;1.9496;1.31312;
0.163862;1.94882;1.39353;
0.163882;1.94804;1.47378;
0.163902;1.94726;1.55386;
0.163922;1.94648;1.63379;
0.163942;1.9457;1.71356;
0.163962;1.94493;1.79317;
0.163982;1.94415;1.87261;
0.164;1.94346;1.9424;
0.164;1.94346;1.94344;
0.164;1.94345;1.94521;
0.164001;1.94344;1.94709;
0.164001;1.94343;1.94732;
0.164001;1.94342;1.94666;
0.164001;1.94342;1.94545;
0.164002;1.9434;1.94346;
0.164002;1.94338;1.94028;
0.164003;1.94333;1.93463;
0.164006;1.94323;1.92346;
0.164011;1.94303;1.9011;
0.164021;1.94263;1.85644;
0.164041;1.94186;1.76932;
0.164061;1.94108;1.68238;
0.164081;1.9403;1.59561;
0.164101;1.93953;1.50902;
0.164121;1.93875;1.4226;
0.164141;1.93798;1.33636;
0.164161;1.9372;1.25028;
0.164181;1.93643;1.16438;
0.164201;1.93565;1.07864;
0.164221;1.93488;0.993086;
0.164241;1.9341;0.907693;
0.164261;1.93333;0.822478;
0.164281;1.93256;0.737427;
0.164301;1.93178;0.652551;
0.164321;1.93101;0.56784;
0.164341;1.93024;0.483303;
0.164361;1.92947;0.398931;
0.164381;1.9287;0.314731;
0.164401;1.92793;0.230695;
0.164421;1.92715;0.146831;
0.164441;1.92638;0.0631317;
0.164461;1.92561;-0.0203979;
0.164481;1.92484;-0.103763;
0.164501;1.92407;-0.186959;
0.164521;1.9233;-0.269991;
0.164541;1.92253;-0.352856;
0.164561;1.92177;-0.435556;
0.164581;1.921;-0.51809;
0.164601;1.92023;-0.60046;
0.164621;1.91946;-0.682664;
0.164641;1.91869;-0.764706;
0.164661;1.91793;-0.846582;
0.164681;1.91716;-0.928295;
0.164701;1.91639;-1.00984;
0.164721;1.91563;-1.09123;
0.164741;1.91486;-1.17246;
0.164761;1.91409;-1.25352;
0.164781;1.91333;-1.33442;
0.164801;1.91256;-1.41516;
0.164821;1.9118;-1.49573;
0.164841;1.91103;-1.57615;
0.164861;1.91027;-1.6564;
0.164881;1.90951;-1.7365;
0.164901;1.90874;-1.81643;
0.164921;1.90798;-1.89621;
0.164941;1.90722;-1.97583;
0.164961;1.90645;-2.05528;
0.164981;1.90569;-2.13458;
0.165001;1.90494;-2.21214;
0.165001;1.90494;-2.21318;
0.165001;1.90493;-2.21494;
0.165002;1.90492;-2.21682;
0.165002;1.90491;-2.21705;
0.165002;1.9049;-2.21639;
0.165002;1.9049;-2.21518;
0.165003;1.90488;-2.21319;
0.165003;1.90486;-2.21;
0.165004;1.90481;-2.20434;
0.165007;1.90471;-2.19315;
0.165012;1.90452;-2.17075;
0.165022;1.90413;-2.126;
0.165042;1.90337;-2.03871;
