time;V(Net-_R1-Pad1_);V(Net-_U2-+_);
0.023832;-5;2.69592;
0.023837;-5;2.71534;
0.023842;-5;2.73476;
0.023847;-5;2.75417;
0.023852;-5;2.77356;
0.023857;-5;2.79295;
0.023862;-5;2.81233;
0.023867;-5;2.83169;
0.023872;-5;2.85105;
0.023877;-5;2.8704;
0.023882;-5;2.88974;
0.023887;-5;2.90907;
0.023892;-5;2.92839;
0.023897;-5;2.9477;
0.023902;-5;2.967;
0.023907;-5;2.98629;
0.023912;-5;3.00557;
0.023917;-5;3.02484;
0.023922;-5;3.0441;
0.023927;-5;3.06335;
0.023932;-5;3.08259;
0.023937;-5;3.10183;
0.023942;-5;3.12105;
0.023947;-5;3.14026;
0.023952;-5;3.15947;
0.023957;-5;3.17866;
0.023962;-5;3.19784;
0.023967;-5;3.21702;
0.023972;-5;3.23618;
0.023977;-5;3.25534;
0.023982;-5;3.27449;
0.023987;-5;3.29362;
0.023992;-5;3.31275;
0.023997;-5;3.33187;
0.024;-5;3.34318;
0.0240001;-4;3.34421;
0.0240003;-2;3.34595;
0.0240007;2;3.34777;
0.024001;5;3.34796;
0.0240011;5;3.34729;
0.0240012;5;3.34606;
0.0240016;5;3.34403;
0.0240022;5;3.34075;
0.0240035;5;3.33492;
0.024006;5;3.3234;
0.024011;5;3.30086;
0.024016;5;3.27835;
0.024021;5;3.25584;
0.024026;5;3.23335;
0.024031;5;3.21086;
0.024036;5;3.18839;
0.024041;5;3.16593;
0.024046;5;3.14348;
0.024051;5;3.12104;
0.024056;5;3.09862;
0.024061;5;3.0762;
0.024066;5;3.0538;
0.024071;5;3.0314;
0.024076;5;3.00902;
0.024081;5;2.98665;
0.024086;5;2.96429;
0.024091;5;2.94194;
0.024096;5;2.9196;
0.024101;5;2.89728;
0.024106;5;2.87496;
0.024111;5;2.85266;
0.024116;5;2.83037;
0.024121;5;2.80808;
0.024126;5;2.78581;
0.024131;5;2.76355;
0.024136;5;2.7413;
0.024141;5;2.71907;
0.024146;5;2.69684;
0.024151;5;2.67463;
0.024156;5;2.65242;
0.024161;5;2.63023;
0.024166;5;2.60805;
0.024171;5;2.58588;
0.024176;5;2.56372;
0.024181;5;2.54157;
0.024186;5;2.51943;
0.024191;5;2.49731;
0.024196;5;2.47519;
0.024201;5;2.45309;
0.024206;5;2.43099;
0.024211;5;2.40891;
0.024216;5;2.38684;
0.024221;5;2.36478;
0.024226;5;2.34273;
0.024231;5;2.32069;
0.024236;5;2.29867;
0.024241;5;2.27665;
0.024246;5;2.25465;
0.024251;5;2.23265;
0.024256;5;2.21067;
0.024261;5;2.1887;
0.024266;5;2.16674;
0.024271;5;2.14479;
0.024276;5;2.12285;
0.024281;5;2.10092;
0.024286;5;2.079;
0.024291;5;2.05709;
0.024296;5;2.0352;
0.024301;5;2.01332;
0.024306;5;1.99144;
0.024311;5;1.96958;
0.024316;5;1.94773;
0.024321;5;1.92589;
0.024326;5;1.90406;
0.024331;5;1.88224;
0.024336;5;1.86043;
0.024341;5;1.83863;
0.024346;5;1.81685;
0.024351;5;1.79507;
0.024356;5;1.77331;
0.024361;5;1.75156;
0.024366;5;1.72981;
0.024371;5;1.70808;
0.024376;5;1.68636;
0.024381;5;1.66465;
0.024386;5;1.64295;
0.024391;5;1.62126;
0.024396;5;1.59959;
0.024401;5;1.57792;
0.024406;5;1.55627;
0.024411;5;1.53462;
0.024416;5;1.51299;
0.024421;5;1.49136;
0.024426;5;1.46975;
0.024431;5;1.44815;
0.024436;5;1.42656;
0.024441;5;1.40498;
0.024446;5;1.38341;
0.024451;5;1.36185;
0.024456;5;1.3403;
0.024461;5;1.31877;
0.024466;5;1.29724;
0.024471;5;1.27572;
0.024476;5;1.25422;
0.024481;5;1.23273;
0.024486;5;1.21124;
0.024491;5;1.18977;
0.024496;5;1.16831;
0.024501;5;1.14686;
0.024506;5;1.12542;
0.024511;5;1.10399;
0.024516;5;1.08257;
0.024521;5;1.06116;
0.024526;5;1.03976;
0.024531;5;1.01838;
0.024536;5;0.997002;
0.024541;5;0.975637;
0.024546;5;0.954283;
0.024551;5;0.932939;
0.024556;5;0.911606;
0.024561;5;0.890283;
0.024566;5;0.868971;
0.024571;5;0.84767;
0.024576;5;0.826379;
0.024581;5;0.805099;
0.024586;5;0.78383;
0.024591;5;0.762571;
0.024596;5;0.741323;
0.024601;5;0.720086;
0.024606;5;0.698859;
0.024611;5;0.677643;
0.024616;5;0.656437;
0.024621;5;0.635242;
0.024626;5;0.614058;
0.024631;5;0.592884;
0.024636;5;0.571721;
0.024641;5;0.550568;
0.024646;5;0.529426;
0.024651;5;0.508295;
0.024656;5;0.487174;
0.024661;5;0.466064;
0.024666;5;0.444964;
0.024671;5;0.423875;
0.024676;5;0.402796;
0.024681;5;0.381728;
0.024686;5;0.36067;
0.024691;5;0.339623;
0.024696;5;0.318586;
0.024701;5;0.29756;
0.024706;5;0.276545;
0.024711;5;0.25554;
0.024716;5;0.234545;
0.024721;5;0.213561;
0.024726;5;0.192587;
0.024731;5;0.171624;
0.024736;5;0.150672;
0.024741;5;0.12973;
0.024746;5;0.108798;
0.024751;5;0.0878767;
0.024756;5;0.0669659;
0.024761;5;0.0460656;
0.024766;5;0.0251758;
0.024771;5;0.0042964;
0.024776;5;-0.0165726;
0.024781;5;-0.0374311;
0.024786;5;-0.0582792;
0.024791;5;-0.0791169;
0.024796;5;-0.0999441;
0.024801;5;-0.120761;
0.024806;5;-0.141567;
0.024811;5;-0.162363;
0.024816;5;-0.183149;
0.024821;5;-0.203924;
0.024826;5;-0.224689;
0.024831;5;-0.245444;
0.024836;5;-0.266188;
0.024841;5;-0.286922;
0.024846;5;-0.307645;
0.024851;5;-0.328358;
0.024856;5;-0.349061;
0.024861;5;-0.369753;
0.024866;5;-0.390435;
0.024871;5;-0.411107;
0.024876;5;-0.431768;
0.024881;5;-0.452419;
0.024886;5;-0.473059;
0.024891;5;-0.49369;
0.024896;5;-0.51431;
0.024901;5;-0.534919;
0.024906;5;-0.555519;
0.024911;5;-0.576108;
0.024916;5;-0.596687;
0.024921;5;-0.617255;
0.024926;5;-0.637814;
0.024931;5;-0.658361;
0.024936;5;-0.678899;
0.024941;5;-0.699427;
0.024946;5;-0.719944;
0.024951;5;-0.740451;
0.024956;5;-0.760947;
0.024961;5;-0.781434;
0.024966;5;-0.80191;
0.024971;5;-0.822376;
0.024976;5;-0.842831;
0.024981;5;-0.863277;
0.024986;5;-0.883712;
0.024991;5;-0.904137;
0.024996;5;-0.924552;
0.025001;5;-0.944793;
0.0250011;4;-0.94585;
0.0250013;2;-0.947637;
0.0250017;-2;-0.949568;
0.025002;-5;-0.949836;
0.0250021;-5;-0.949186;
0.0250022;-5;-0.94799;
0.0250026;-5;-0.946042;
0.0250032;-5;-0.942932;
0.0250045;-5;-0.937433;
0.025007;-5;-0.926573;
0.025012;-5;-0.905326;
0.025017;-5;-0.884107;
0.025022;-5;-0.862887;
0.025027;-5;-0.841686;
0.025032;-5;-0.820488;
0.025037;-5;-0.799307;
0.025042;-5;-0.778132;
0.025047;-5;-0.756971;
0.025052;-5;-0.735818;
0.025057;-5;-0.714677;
0.025062;-5;-0.693546;
0.025067;-5;-0.672426;
0.025072;-5;-0.651316;
0.025077;-5;-0.630217;
0.025082;-5;-0.609128;
0.025087;-5;-0.58805;
0.025092;-5;-0.566983;
0.025097;-5;-0.545926;
0.025102;-5;-0.524879;
0.025107;-5;-0.503843;
0.025112;-5;-0.482818;
0.025117;-5;-0.461803;
0.025122;-5;-0.440799;
0.025127;-5;-0.419805;
0.025132;-5;-0.398821;
0.025137;-5;-0.377848;
0.025142;-5;-0.356886;
0.025147;-5;-0.335934;
0.025152;-5;-0.314993;
0.025157;-5;-0.294062;
0.025162;-5;-0.273141;
0.025167;-5;-0.252231;
0.025172;-5;-0.231331;
0.025177;-5;-0.210442;
0.025182;-5;-0.189563;
0.025187;-5;-0.168695;
0.025192;-5;-0.147837;
0.025197;-5;-0.12699;
0.025202;-5;-0.106153;
0.025207;-5;-0.0853262;
0.025212;-5;-0.06451;
0.025217;-5;-0.0437042;
0.025222;-5;-0.0229088;
0.025227;-5;-0.00212379;
0.025232;-5;0.0186508;
0.025237;-5;0.039415;
0.025242;-5;0.0601689;
0.025247;-5;0.0809123;
0.025252;-5;0.101645;
0.025257;-5;0.122368;
0.025262;-5;0.143081;
0.025267;-5;0.163783;
0.025272;-5;0.184474;
0.025277;-5;0.205155;
0.025282;-5;0.225826;
0.025287;-5;0.246487;
0.025292;-5;0.267137;
0.025297;-5;0.287777;
0.025302;-5;0.308407;
0.025307;-5;0.329026;
0.025312;-5;0.349636;
0.025317;-5;0.370234;
0.025322;-5;0.390823;
0.025327;-5;0.411401;
0.025332;-5;0.431969;
0.025337;-5;0.452526;
0.025342;-5;0.473074;
0.025347;-5;0.493611;
0.025352;-5;0.514137;
0.025357;-5;0.534654;
0.025362;-5;0.55516;
0.025367;-5;0.575656;
0.025372;-5;0.596142;
0.025377;-5;0.616618;
0.025382;-5;0.637083;
0.025387;-5;0.657538;
0.025392;-5;0.677983;
0.025397;-5;0.698417;
0.025402;-5;0.718842;
0.025407;-5;0.739256;
0.025412;-5;0.75966;
0.025417;-5;0.780054;
0.025422;-5;0.800437;
0.025427;-5;0.820811;
0.025432;-5;0.841174;
0.025437;-5;0.861527;
0.025442;-5;0.88187;
0.025447;-5;0.902202;
0.025452;-5;0.922525;
0.025457;-5;0.942837;
0.025462;-5;0.963139;
0.025467;-5;0.983431;
0.025472;-5;1.00371;
0.025477;-5;1.02399;
0.025482;-5;1.04425;
0.025487;-5;1.0645;
0.025492;-5;1.08474;
0.025497;-5;1.10497;
0.025502;-5;1.12519;
0.025507;-5;1.1454;
0.025512;-5;1.1656;
0.025517;-5;1.18579;
0.025522;-5;1.20598;
0.025527;-5;1.22615;
0.025532;-5;1.24631;
0.025537;-5;1.26646;
0.025542;-5;1.2866;
0.025547;-5;1.30673;
0.025552;-5;1.32685;
0.025557;-5;1.34696;
0.025562;-5;1.36706;
0.025567;-5;1.38715;
0.025572;-5;1.40723;
0.025577;-5;1.4273;
0.025582;-5;1.44736;
0.025587;-5;1.46741;
0.025592;-5;1.48745;
0.025597;-5;1.50748;
0.025602;-5;1.5275;
0.025607;-5;1.54751;
0.025612;-5;1.56751;
0.025617;-5;1.5875;
0.025622;-5;1.60748;
0.025627;-5;1.62745;
0.025632;-5;1.64741;
0.025637;-5;1.66736;
0.025642;-5;1.6873;
0.025647;-5;1.70723;
0.025652;-5;1.72715;
0.025657;-5;1.74706;
0.025662;-5;1.76696;
0.025667;-5;1.78685;
0.025672;-5;1.80673;
0.025677;-5;1.8266;
0.025682;-5;1.84646;
0.025687;-5;1.86631;
0.025692;-5;1.88615;
0.025697;-5;1.90598;
0.025702;-5;1.9258;
0.025707;-5;1.94561;
0.025712;-5;1.96541;
0.025717;-5;1.9852;
0.025722;-5;2.00499;
0.025727;-5;2.02476;
0.025732;-5;2.04452;
0.025737;-5;2.06427;
0.025742;-5;2.08401;
0.025747;-5;2.10374;
0.025752;-5;2.12347;
0.025757;-5;2.14318;
0.025762;-5;2.16288;
0.025767;-5;2.18257;
0.025772;-5;2.20225;
0.025777;-5;2.22193;
0.025782;-5;2.24159;
0.025787;-5;2.26124;
0.025792;-5;2.28089;
0.025797;-5;2.30052;
0.025802;-5;2.32014;
0.025807;-5;2.33976;
0.025812;-5;2.35936;
0.025817;-5;2.37895;
0.025822;-5;2.39854;
0.025827;-5;2.41811;
0.025832;-5;2.43768;
0.025837;-5;2.45723;
0.025842;-5;2.47678;
0.025847;-5;2.49631;
0.025852;-5;2.51584;
0.025857;-5;2.53535;
0.025862;-5;2.55486;
0.025867;-5;2.57436;
0.025872;-5;2.59384;
0.025877;-5;2.61332;
0.025882;-5;2.63279;
0.025887;-5;2.65224;
0.025892;-5;2.67169;
0.025897;-5;2.69113;
0.025902;-5;2.71056;
0.025907;-5;2.72998;
0.025912;-5;2.74939;
0.025917;-5;2.76878;
0.025922;-5;2.78817;
0.025927;-5;2.80755;
0.025932;-5;2.82692;
0.025937;-5;2.84628;
0.025942;-5;2.86563;
0.025947;-5;2.88498;
0.025952;-5;2.90431;
0.025957;-5;2.92363;
0.025962;-5;2.94294;
0.025967;-5;2.96224;
0.025972;-5;2.98153;
0.025977;-5;3.00082;
0.025982;-5;3.02009;
0.025987;-5;3.03936;
0.025992;-5;3.05861;
0.025997;-5;3.07785;
0.026;-5;3.08924;
0.0260001;-4;3.09028;
0.0260003;-2;3.09202;
0.0260007;2;3.09385;
0.026001;5;3.09405;
0.0260011;5;3.09338;
0.0260012;5;3.09215;
0.0260016;5;3.09013;
0.0260022;5;3.08687;
0.0260035;5;3.08107;
0.026006;5;3.06961;
0.026011;5;3.0472;
0.026016;5;3.02482;
0.026021;5;3.00244;
0.026026;5;2.98007;
0.026031;5;2.95771;
0.026036;5;2.93537;
0.026041;5;2.91303;
0.026046;5;2.89071;
0.026051;5;2.8684;
0.026056;5;2.8461;
0.026061;5;2.82381;
0.026066;5;2.80153;
0.026071;5;2.77926;
0.026076;5;2.75701;
0.026081;5;2.73476;
0.026086;5;2.71253;
0.026091;5;2.6903;
0.026096;5;2.66809;
0.026101;5;2.64589;
0.026106;5;2.6237;
0.026111;5;2.60152;
0.026116;5;2.57936;
0.026121;5;2.5572;
0.026126;5;2.53505;
0.026131;5;2.51292;
0.026136;5;2.4908;
0.026141;5;2.46869;
0.026146;5;2.44658;
0.026151;5;2.42449;
0.026156;5;2.40242;
0.026161;5;2.38035;
0.026166;5;2.35829;
0.026171;5;2.33625;
0.026176;5;2.31421;
0.026181;5;2.29219;
0.026186;5;2.27017;
0.026191;5;2.24817;
0.026196;5;2.22618;
0.026201;5;2.2042;
0.026206;5;2.18223;
0.026211;5;2.16028;
0.026216;5;2.13833;
0.026221;5;2.11639;
0.026226;5;2.09447;
0.026231;5;2.07255;
0.026236;5;2.05065;
0.026241;5;2.02876;
0.026246;5;2.00688;
0.026251;5;1.98501;
0.026256;5;1.96315;
0.026261;5;1.9413;
0.026266;5;1.91946;
0.026271;5;1.89764;
0.026276;5;1.87582;
0.026281;5;1.85402;
0.026286;5;1.83222;
0.026291;5;1.81044;
0.026296;5;1.78867;
0.026301;5;1.76691;
0.026306;5;1.74516;
0.026311;5;1.72342;
0.026316;5;1.70169;
0.026321;5;1.67997;
0.026326;5;1.65827;
0.026331;5;1.63657;
0.026336;5;1.61489;
0.026341;5;1.59321;
0.026346;5;1.57155;
0.026351;5;1.5499;
0.026356;5;1.52825;
0.026361;5;1.50662;
0.026366;5;1.485;
0.026371;5;1.46339;
0.026376;5;1.4418;
0.026381;5;1.42021;
0.026386;5;1.39863;
0.026391;5;1.37706;
0.026396;5;1.35551;
0.026401;5;1.33397;
0.026406;5;1.31243;
0.026411;5;1.29091;
0.026416;5;1.2694;
0.026421;5;1.2479;
0.026426;5;1.2264;
0.026431;5;1.20492;
0.026436;5;1.18346;
0.026441;5;1.162;
0.026446;5;1.14055;
0.026451;5;1.11911;
0.026456;5;1.09769;
0.026461;5;1.07627;
0.026466;5;1.05487;
0.026471;5;1.03347;
0.026476;5;1.01209;
0.026481;5;0.990715;
0.026486;5;0.969353;
0.026491;5;0.948002;
0.026496;5;0.926661;
0.026501;5;0.905331;
0.026506;5;0.884011;
0.026511;5;0.862703;
0.026516;5;0.841405;
0.026521;5;0.820117;
0.026526;5;0.79884;
0.026531;5;0.777574;
0.026536;5;0.756319;
0.026541;5;0.735074;
0.026546;5;0.713839;
0.026551;5;0.692616;
0.026556;5;0.671403;
0.026561;5;0.6502;
0.026566;5;0.629008;
0.026571;5;0.607827;
0.026576;5;0.586656;
0.026581;5;0.565496;
0.026586;5;0.544347;
0.026591;5;0.523208;
0.026596;5;0.502079;
0.026601;5;0.480962;
0.026606;5;0.459854;
0.026611;5;0.438758;
0.026616;5;0.417671;
0.026621;5;0.396596;
0.026626;5;0.375531;
0.026631;5;0.354476;
0.026636;5;0.333432;
0.026641;5;0.312399;
0.026646;5;0.291376;
0.026651;5;0.270363;
0.026656;5;0.249361;
0.026661;5;0.22837;
0.026666;5;0.207389;
0.026671;5;0.186418;
0.026676;5;0.165458;
0.026681;5;0.144509;
0.026686;5;0.12357;
0.026691;5;0.102641;
0.026696;5;0.081723;
0.026701;5;0.0608154;
0.026706;5;0.0399181;
0.026711;5;0.0190314;
0.026716;5;-0.00184495;
0.026721;5;-0.0227108;
0.026726;5;-0.0435663;
0.026731;5;-0.0644113;
0.026736;5;-0.0852459;
0.026741;5;-0.10607;
0.026746;5;-0.126884;
0.026751;5;-0.147687;
0.026756;5;-0.16848;
0.026761;5;-0.189263;
0.026766;5;-0.210035;
0.026771;5;-0.230797;
0.026776;5;-0.251548;
0.026781;5;-0.272289;
0.026786;5;-0.29302;
0.026791;5;-0.31374;
0.026796;5;-0.33445;
0.026801;5;-0.35515;
0.026806;5;-0.375839;
0.026811;5;-0.396518;
0.026816;5;-0.417187;
0.026821;5;-0.437845;
0.026826;5;-0.458493;
0.026831;5;-0.479131;
0.026836;5;-0.499758;
0.026841;5;-0.520375;
0.026846;5;-0.540982;
0.026851;5;-0.561578;
0.026856;5;-0.582164;
0.026861;5;-0.60274;
0.026866;5;-0.623305;
0.026871;5;-0.64386;
0.026876;5;-0.664405;
0.026881;5;-0.68494;
0.026886;5;-0.705464;
0.026891;5;-0.725979;
0.026896;5;-0.746482;
0.026901;5;-0.766976;
0.026906;5;-0.787459;
0.026911;5;-0.807933;
0.026916;5;-0.828396;
0.026921;5;-0.848848;
0.026926;5;-0.869291;
0.026931;5;-0.889723;
0.026936;5;-0.910145;
0.026941;5;-0.930557;
0.026946;5;-0.950958;
0.026951;5;-0.97135;
0.026956;5;-0.991731;
0.026961;5;-1.0121;
0.026966;5;-1.03246;
0.026971;5;-1.05281;
0.026976;5;-1.07315;
0.026981;5;-1.09348;
0.026986;5;-1.1138;
0.026991;5;-1.13411;
0.026996;5;-1.15441;
0.027001;5;-1.17454;
0.0270011;4;-1.1756;
0.0270013;2;-1.17738;
0.0270017;-2;-1.1793;
0.027002;-5;-1.17956;
0.0270021;-5;-1.17891;
0.0270022;-5;-1.17771;
0.0270026;-5;-1.17575;
0.0270032;-5;-1.17263;
0.0270045;-5;-1.1671;
0.027007;-5;-1.15618;
0.027012;-5;-1.13482;
0.027017;-5;-1.11349;
0.027022;-5;-1.09215;
0.027027;-5;-1.07084;
0.027032;-5;-1.04952;
0.027037;-5;-1.02823;
0.027042;-5;-1.00694;
0.027047;-5;-0.985664;
0.027052;-5;-0.964397;
0.027057;-5;-0.943141;
0.027062;-5;-0.921896;
0.027067;-5;-0.900662;
0.027072;-5;-0.879438;
0.027077;-5;-0.858225;
0.027082;-5;-0.837022;
0.027087;-5;-0.81583;
0.027092;-5;-0.794649;
0.027097;-5;-0.773478;
0.027102;-5;-0.752318;
0.027107;-5;-0.731168;
0.027112;-5;-0.710029;
0.027117;-5;-0.688901;
0.027122;-5;-0.667783;
0.027127;-5;-0.646675;
0.027132;-5;-0.625578;
0.027137;-5;-0.604492;
0.027142;-5;-0.583416;
0.027147;-5;-0.562351;
0.027152;-5;-0.541297;
0.027157;-5;-0.520252;
0.027162;-5;-0.499219;
0.027167;-5;-0.478196;
0.027172;-5;-0.457183;
0.027177;-5;-0.436181;
0.027182;-5;-0.415189;
0.027187;-5;-0.394208;
0.027192;-5;-0.373238;
0.027197;-5;-0.352278;
0.027202;-5;-0.331328;
0.027207;-5;-0.310389;
0.027212;-5;-0.28946;
0.027217;-5;-0.268542;
0.027222;-5;-0.247634;
0.027227;-5;-0.226737;
0.027232;-5;-0.20585;
0.027237;-5;-0.184973;
0.027242;-5;-0.164107;
0.027247;-5;-0.143252;
0.027252;-5;-0.122407;
0.027257;-5;-0.101572;
0.027262;-5;-0.0807476;
0.027267;-5;-0.0599337;
0.027272;-5;-0.0391302;
0.027277;-5;-0.0183371;
0.027282;-5;0.00244564;
0.027287;-5;0.023218;
0.027292;-5;0.0439799;
0.027297;-5;0.0647314;
0.027302;-5;0.0854726;
0.027307;-5;0.106203;
0.027312;-5;0.126924;
0.027317;-5;0.147634;
0.027322;-5;0.168334;
0.027327;-5;0.189023;
0.027332;-5;0.209702;
0.027337;-5;0.230371;
0.027342;-5;0.251029;
0.027347;-5;0.271677;
0.027352;-5;0.292315;
0.027357;-5;0.312942;
0.027362;-5;0.333559;
0.027367;-5;0.354166;
0.027372;-5;0.374763;
0.027377;-5;0.395349;
0.027382;-5;0.415925;
0.027387;-5;0.43649;
0.027392;-5;0.457046;
0.027397;-5;0.477591;
0.027402;-5;0.498126;
0.027407;-5;0.51865;
0.027412;-5;0.539164;
0.027417;-5;0.559668;
0.027422;-5;0.580162;
0.027427;-5;0.600646;
0.027432;-5;0.621119;
0.027437;-5;0.641582;
0.027442;-5;0.662035;
0.027447;-5;0.682477;
0.027452;-5;0.70291;
0.027457;-5;0.723332;
0.027462;-5;0.743744;
0.027467;-5;0.764145;
0.027472;-5;0.784537;
0.027477;-5;0.804918;
0.027482;-5;0.825289;
0.027487;-5;0.84565;
0.027492;-5;0.866001;
0.027497;-5;0.886342;
0.027502;-5;0.906672;
0.027507;-5;0.926993;
0.027512;-5;0.947303;
0.027517;-5;0.967603;
0.027522;-5;0.987892;
0.027527;-5;1.00817;
0.027532;-5;1.02844;
0.027537;-5;1.0487;
0.027542;-5;1.06895;
0.027547;-5;1.08919;
0.027552;-5;1.10942;
0.027557;-5;1.12964;
0.027562;-5;1.14985;
0.027567;-5;1.17004;
0.027572;-5;1.19023;
0.027577;-5;1.21041;
0.027582;-5;1.23058;
0.027587;-5;1.25074;
0.027592;-5;1.27089;
0.027597;-5;1.29103;
0.027602;-5;1.31115;
0.027607;-5;1.33127;
0.027612;-5;1.35138;
0.027617;-5;1.37148;
0.027622;-5;1.39157;
0.027627;-5;1.41164;
0.027632;-5;1.43171;
0.027637;-5;1.45177;
0.027642;-5;1.47182;
0.027647;-5;1.49185;
0.027652;-5;1.51188;
0.027657;-5;1.5319;
0.027662;-5;1.55191;
0.027667;-5;1.57191;
0.027672;-5;1.59189;
0.027677;-5;1.61187;
0.027682;-5;1.63184;
0.027687;-5;1.6518;
0.027692;-5;1.67174;
0.027697;-5;1.69168;
0.027702;-5;1.71161;
0.027707;-5;1.73153;
0.027712;-5;1.75144;
0.027717;-5;1.77133;
0.027722;-5;1.79122;
0.027727;-5;1.8111;
0.027732;-5;1.83097;
0.027737;-5;1.85083;
0.027742;-5;1.87067;
0.027747;-5;1.89051;
0.027752;-5;1.91034;
0.027757;-5;1.93016;
0.027762;-5;1.94997;
0.027767;-5;1.96977;
0.027772;-5;1.98956;
0.027777;-5;2.00933;
0.027782;-5;2.0291;
0.027787;-5;2.04886;
0.027792;-5;2.06861;
0.027797;-5;2.08835;
0.027802;-5;2.10808;
0.027807;-5;2.1278;
0.027812;-5;2.14751;
0.027817;-5;2.16721;
0.027822;-5;2.1869;
0.027827;-5;2.20658;
0.027832;-5;2.22625;
0.027837;-5;2.24591;
0.027842;-5;2.26556;
0.027847;-5;2.2852;
0.027852;-5;2.30483;
0.027857;-5;2.32446;
0.027862;-5;2.34407;
0.027867;-5;2.36367;
0.027872;-5;2.38326;
0.027877;-5;2.40284;
0.027882;-5;2.42242;
0.027887;-5;2.44198;
0.027892;-5;2.46153;
0.027897;-5;2.48107;
0.027902;-5;2.50061;
0.027907;-5;2.52013;
0.027912;-5;2.53964;
0.027917;-5;2.55915;
0.027922;-5;2.57864;
0.027927;-5;2.59813;
0.027932;-5;2.6176;
0.027937;-5;2.63707;
0.027942;-5;2.65652;
0.027947;-5;2.67597;
0.027952;-5;2.6954;
0.027957;-5;2.71483;
0.027962;-5;2.73425;
0.027967;-5;2.75365;
0.027972;-5;2.77305;
0.027977;-5;2.79244;
0.027982;-5;2.81181;
0.027987;-5;2.83118;
0.027992;-5;2.85054;
0.027997;-5;2.86989;
0.028;-5;2.88134;
0.0280001;-4;2.88237;
0.0280003;-2;2.88412;
0.0280007;2;2.88596;
0.028001;5;2.88617;
0.0280011;5;2.8855;
0.0280012;5;2.88427;
0.0280016;5;2.88226;
0.0280022;5;2.87901;
0.0280035;5;2.87324;
0.028006;5;2.86184;
0.028011;5;2.83953;
0.028016;5;2.81725;
0.028021;5;2.79497;
0.028026;5;2.77271;
0.028031;5;2.75045;
0.028036;5;2.72821;
0.028041;5;2.70598;
0.028046;5;2.68376;
0.028051;5;2.66155;
0.028056;5;2.63936;
0.028061;5;2.61717;
0.028066;5;2.59499;
0.028071;5;2.57283;
0.028076;5;2.55068;
0.028081;5;2.52854;
0.028086;5;2.5064;
0.028091;5;2.48428;
0.028096;5;2.46218;
0.028101;5;2.44008;
0.028106;5;2.41799;
0.028111;5;2.39592;
0.028116;5;2.37385;
0.028121;5;2.3518;
0.028126;5;2.32976;
0.028131;5;2.30772;
0.028136;5;2.2857;
0.028141;5;2.26369;
0.028146;5;2.2417;
0.028151;5;2.21971;
0.028156;5;2.19773;
0.028161;5;2.17577;
0.028166;5;2.15381;
0.028171;5;2.13187;
0.028176;5;2.10994;
0.028181;5;2.08801;
0.028186;5;2.0661;
0.028191;5;2.0442;
0.028196;5;2.02231;
0.028201;5;2.00044;
0.028206;5;1.97857;
0.028211;5;1.95671;
0.028216;5;1.93487;
0.028221;5;1.91303;
0.028226;5;1.89121;
0.028231;5;1.8694;
0.028236;5;1.8476;
0.028241;5;1.82581;
0.028246;5;1.80403;
0.028251;5;1.78226;
0.028256;5;1.7605;
0.028261;5;1.73875;
0.028266;5;1.71702;
0.028271;5;1.69529;
0.028276;5;1.67358;
0.028281;5;1.65188;
0.028286;5;1.63018;
0.028291;5;1.6085;
0.028296;5;1.58683;
0.028301;5;1.56517;
0.028306;5;1.54352;
0.028311;5;1.52188;
0.028316;5;1.50025;
0.028321;5;1.47864;
0.028326;5;1.45703;
0.028331;5;1.43544;
0.028336;5;1.41385;
0.028341;5;1.39228;
0.028346;5;1.37072;
0.028351;5;1.34916;
0.028356;5;1.32762;
0.028361;5;1.30609;
0.028366;5;1.28457;
0.028371;5;1.26306;
0.028376;5;1.24156;
0.028381;5;1.22008;
0.028386;5;1.1986;
0.028391;5;1.17713;
0.028396;5;1.15568;
0.028401;5;1.13423;
0.028406;5;1.1128;
0.028411;5;1.09138;
0.028416;5;1.06997;
0.028421;5;1.04856;
0.028426;5;1.02717;
0.028431;5;1.00579;
0.028436;5;0.984423;
0.028441;5;0.963064;
0.028446;5;0.941716;
0.028451;5;0.920378;
0.028456;5;0.899051;
0.028461;5;0.877735;
0.028466;5;0.856429;
0.028471;5;0.835134;
0.028476;5;0.81385;
0.028481;5;0.792576;
0.028486;5;0.771313;
0.028491;5;0.750061;
0.028496;5;0.728819;
0.028501;5;0.707588;
0.028506;5;0.686367;
0.028511;5;0.665157;
0.028516;5;0.643958;
0.028521;5;0.622769;
0.028526;5;0.601591;
0.028531;5;0.580424;
0.028536;5;0.559267;
0.028541;5;0.53812;
0.028546;5;0.516984;
0.028551;5;0.495859;
0.028556;5;0.474744;
0.028561;5;0.45364;
0.028566;5;0.432547;
0.028571;5;0.411464;
0.028576;5;0.390391;
0.028581;5;0.369329;
0.028586;5;0.348278;
0.028591;5;0.327237;
0.028596;5;0.306206;
0.028601;5;0.285186;
0.028606;5;0.264177;
0.028611;5;0.243178;
0.028616;5;0.22219;
0.028621;5;0.201212;
0.028626;5;0.180245;
0.028631;5;0.159288;
0.028636;5;0.138341;
0.028641;5;0.117405;
0.028646;5;0.0964797;
0.028651;5;0.0755646;
0.028656;5;0.05466;
0.028661;5;0.0337659;
0.028666;5;0.0128822;
0.028671;5;-0.00799107;
0.028676;5;-0.0288539;
0.028681;5;-0.0497063;
